Entity,Code,Day,people_vaccinated
Oregon,,2022-04-06,3269161
Oregon,,2022-04-07,3269789
Oregon,,2022-04-08,3270514
Oregon,,2022-04-09,3271262
Oregon,,2022-04-10,3272043
Oregon,,2022-04-11,3272510
Oregon,,2022-04-12,3272971
Oregon,,2022-04-13,3273518
Oregon,,2022-04-14,3274244
Oregon,,2022-04-15,3274960
Oregon,,2022-04-17,3275880
Oregon,,2022-04-18,3276830
Oregon,,2022-04-19,3277218
Oregon,,2022-04-20,3277785
Oregon,,2022-04-21,3278564
Oregon,,2022-04-23,3279903
Oregon,,2022-04-24,3280587
Oregon,,2022-04-25,3280959
Oregon,,2022-04-26,3281042
Oregon,,2022-04-27,3281764
Oregon,,2022-04-29,3283183
Oregon,,2022-04-30,3283902
Oregon,,2022-05-01,3284974
Oregon,,2022-05-02,3285372
Oregon,,2022-05-03,3285591
Oregon,,2022-05-04,3286161
Oregon,,2022-05-05,3286916
Oregon,,2022-05-06,3287483
Oregon,,2022-05-07,3288128
Oregon,,2022-05-08,3288181
Oregon,,2022-05-09,3289070
Oregon,,2022-05-10,3289185
Oregon,,2022-05-12,3290652
Oregon,,2022-05-13,3291215
Oregon,,2022-05-14,3291819
Oregon,,2022-05-15,3291879
Oregon,,2022-05-16,3292766
Oregon,,2022-05-17,3293016
Oregon,,2022-05-18,3293758
Oregon,,2022-05-19,3294376
Oregon,,2022-05-20,3294906
Oregon,,2022-05-21,3295550
Oregon,,2022-05-22,3296161
Oregon,,2022-05-23,3296506
Oregon,,2022-05-24,3297008
Oregon,,2022-05-25,3297508
Oregon,,2022-05-26,3298227
Oregon,,2022-05-27,3298867
Oregon,,2022-05-31,3299579
Oregon,,2022-06-01,3300941
Oregon,,2022-06-02,3301377
Oregon,,2022-06-03,3301929
Oregon,,2022-06-04,3302539
Oregon,,2022-06-05,3303092
Oregon,,2022-06-06,3303496
Oregon,,2022-06-07,3303581
Oregon,,2022-06-08,3304118
Oregon,,2022-06-09,3304625
Oregon,,2022-06-10,3305070
Oregon,,2022-06-11,3305629
Oregon,,2022-06-12,3306216
Oregon,,2022-06-13,3306225
Oregon,,2022-06-14,3306721
Oregon,,2022-06-15,3307208
Oregon,,2022-06-16,3307871
Oregon,,2022-06-22,3310069
Oregon,,2022-06-29,3314369
Oregon,,2022-07-06,3318807
Oregon,,2022-07-13,3322268
Oregon,,2022-07-20,3327091
Oregon,,2022-07-27,3330685
Oregon,,2022-08-03,3333542
Oregon,,2022-08-10,3336408
Oregon,,2022-08-17,3339505
Oregon,,2022-08-24,3342584
Oregon,,2022-08-31,3345861
Oregon,,2022-09-07,3348700
Oregon,,2022-09-14,3353359
Oregon,,2022-09-21,3359445
Oregon,,2022-09-28,3362925
Oregon,,2022-10-05,3369015
Oregon,,2022-10-12,3374815
Oregon,,2022-10-19,3381220
Oregon,,2022-10-26,3382398
Oregon,,2022-11-02,3390544
Pennsylvania,,2021-01-12,266288
Pennsylvania,,2021-01-13,285938
Pennsylvania,,2021-01-14,353821
Pennsylvania,,2021-01-15,380727
Pennsylvania,,2021-01-19,464339
Pennsylvania,,2021-01-20,482791
Pennsylvania,,2021-01-21,508391
Pennsylvania,,2021-01-22,539431
Pennsylvania,,2021-01-23,572228
Pennsylvania,,2021-01-24,611359
Pennsylvania,,2021-01-25,639526
Pennsylvania,,2021-01-26,657711
Pennsylvania,,2021-01-27,693731
Pennsylvania,,2021-01-28,695656
Pennsylvania,,2021-01-29,777260
Pennsylvania,,2021-01-30,819889
Pennsylvania,,2021-01-31,862021
Pennsylvania,,2021-02-01,900237
Pennsylvania,,2021-02-02,916235
Pennsylvania,,2021-02-03,917497
Pennsylvania,,2021-02-04,958587
Pennsylvania,,2021-02-05,993076
Pennsylvania,,2021-02-06,1036395
Pennsylvania,,2021-02-07,1082700
Pennsylvania,,2021-02-08,1108626
Pennsylvania,,2021-02-09,1134099
Pennsylvania,,2021-02-10,1176825
Pennsylvania,,2021-02-11,1215755
Pennsylvania,,2021-02-12,1264215
Pennsylvania,,2021-02-13,1269266
Pennsylvania,,2021-02-14,1363250
Pennsylvania,,2021-02-16,1369992
Pennsylvania,,2021-02-17,1445138
Pennsylvania,,2021-02-18,1478146
Pennsylvania,,2021-02-19,1601176
Pennsylvania,,2021-02-20,1628681
Pennsylvania,,2021-02-21,1667727
Pennsylvania,,2021-02-22,1699811
Pennsylvania,,2021-02-23,1710379
Pennsylvania,,2021-02-24,1731971
Pennsylvania,,2021-02-25,1766202
Pennsylvania,,2021-02-26,1804661
Pennsylvania,,2021-02-27,1868724
Pennsylvania,,2021-02-28,1911844
Pennsylvania,,2021-03-01,1956197
Pennsylvania,,2021-03-02,1991624
Pennsylvania,,2021-03-03,2027725
Pennsylvania,,2021-03-04,2080306
Pennsylvania,,2021-03-05,2174827
Pennsylvania,,2021-03-06,2257020
Pennsylvania,,2021-03-07,2274225
Pennsylvania,,2021-03-08,2289199
Pennsylvania,,2021-03-09,2401448
Pennsylvania,,2021-03-10,2470284
Pennsylvania,,2021-03-11,2530355
Pennsylvania,,2021-03-12,2548224
Pennsylvania,,2021-03-13,2751412
Pennsylvania,,2021-03-14,2812196
Pennsylvania,,2021-03-15,2862957
Pennsylvania,,2021-03-16,2901757
Pennsylvania,,2021-03-17,3012928
Pennsylvania,,2021-03-18,3087042
Pennsylvania,,2021-03-19,3104875
Pennsylvania,,2021-03-20,3124834
Pennsylvania,,2021-03-21,3130512
Pennsylvania,,2021-03-22,3209843
Pennsylvania,,2021-03-23,3481464
Pennsylvania,,2021-03-24,3578990
Pennsylvania,,2021-03-25,3601385
Pennsylvania,,2021-03-26,3739501
Pennsylvania,,2021-03-27,3842037
Pennsylvania,,2021-03-28,3917341
Pennsylvania,,2021-03-29,3971897
Pennsylvania,,2021-03-30,4003172
Pennsylvania,,2021-03-31,4071410
Pennsylvania,,2021-04-01,4153159
Pennsylvania,,2021-04-02,4283487
Pennsylvania,,2021-04-03,4383439
Pennsylvania,,2021-04-04,4457192
Pennsylvania,,2021-04-05,4505442
Pennsylvania,,2021-04-06,4528588
Pennsylvania,,2021-04-07,4537537
Pennsylvania,,2021-04-08,4552690
Pennsylvania,,2021-04-09,4607194
Pennsylvania,,2021-04-10,4926401
Pennsylvania,,2021-04-11,4986237
Pennsylvania,,2021-04-12,5059892
Pennsylvania,,2021-04-13,5129217
Pennsylvania,,2021-04-14,5204337
Pennsylvania,,2021-04-15,5289073
Pennsylvania,,2021-04-16,5385761
Pennsylvania,,2021-04-17,5461018
Pennsylvania,,2021-04-18,5525174
Pennsylvania,,2021-04-19,5559900
Pennsylvania,,2021-04-20,5618596
Pennsylvania,,2021-04-21,5720590
Pennsylvania,,2021-04-22,5796239
Pennsylvania,,2021-04-23,5912750
Pennsylvania,,2021-04-24,6011913
Pennsylvania,,2021-04-25,6058101
Pennsylvania,,2021-04-26,6103395
Pennsylvania,,2021-04-27,6151465
Pennsylvania,,2021-04-28,6204777
Pennsylvania,,2021-04-29,6267560
Pennsylvania,,2021-04-30,6326613
Pennsylvania,,2021-05-01,6417965
Pennsylvania,,2021-05-02,6444967
Pennsylvania,,2021-05-03,6479070
Pennsylvania,,2021-05-04,6509831
Pennsylvania,,2021-05-05,6550777
Pennsylvania,,2021-05-06,6601129
Pennsylvania,,2021-05-07,6647012
Pennsylvania,,2021-05-08,6698507
Pennsylvania,,2021-05-09,6727935
Pennsylvania,,2021-05-10,6751378
Pennsylvania,,2021-05-11,6793943
Pennsylvania,,2021-05-12,6820328
Pennsylvania,,2021-05-13,6866823
Pennsylvania,,2021-05-14,6896760
Pennsylvania,,2021-05-15,6940458
Pennsylvania,,2021-05-16,6984945
Pennsylvania,,2021-05-17,7010884
Pennsylvania,,2021-05-18,7038721
Pennsylvania,,2021-05-19,7090220
Pennsylvania,,2021-05-20,7129435
Pennsylvania,,2021-05-21,7185382
Pennsylvania,,2021-05-22,7228573
Pennsylvania,,2021-05-23,7257639
Pennsylvania,,2021-05-24,7278884
Pennsylvania,,2021-05-25,7296700
Pennsylvania,,2021-05-26,7331331
Pennsylvania,,2021-05-27,7368901
Pennsylvania,,2021-05-28,7403072
Pennsylvania,,2021-05-29,7443313
Pennsylvania,,2021-05-30,7466772
Pennsylvania,,2021-06-01,7489056
Pennsylvania,,2021-06-02,7504071
Pennsylvania,,2021-06-03,7518165
Pennsylvania,,2021-06-04,7571498
Pennsylvania,,2021-06-05,7602711
Pennsylvania,,2021-06-06,7603927
Pennsylvania,,2021-06-07,7625623
Pennsylvania,,2021-06-08,7660201
Pennsylvania,,2021-06-09,7670850
Pennsylvania,,2021-06-10,7691157
Pennsylvania,,2021-06-11,7722526
Pennsylvania,,2021-06-12,7756153
Pennsylvania,,2021-06-13,7777784
Pennsylvania,,2021-06-14,7798877
Pennsylvania,,2021-06-15,7817010
Pennsylvania,,2021-06-16,7818311
Pennsylvania,,2021-06-17,7860716
Pennsylvania,,2021-06-18,7885699
Pennsylvania,,2021-06-19,7900513
Pennsylvania,,2021-06-20,7916522
Pennsylvania,,2021-06-21,7925876
Pennsylvania,,2021-06-22,7934904
Pennsylvania,,2021-06-23,7949302
Pennsylvania,,2021-06-24,7965701
Pennsylvania,,2021-06-25,7978504
Pennsylvania,,2021-06-26,7994189
Pennsylvania,,2021-06-27,8004155
Pennsylvania,,2021-06-28,8017628
Pennsylvania,,2021-06-29,8023155
Pennsylvania,,2021-06-30,8030076
Pennsylvania,,2021-07-01,8048402
Pennsylvania,,2021-07-02,8062309
Pennsylvania,,2021-07-03,8076538
Pennsylvania,,2021-07-04,8077161
Pennsylvania,,2021-07-06,8100550
Pennsylvania,,2021-07-07,8109901
Pennsylvania,,2021-07-08,8121911
Pennsylvania,,2021-07-09,8128648
Pennsylvania,,2021-07-10,8140109
Pennsylvania,,2021-07-11,8151350
Pennsylvania,,2021-07-12,8157566
Pennsylvania,,2021-07-13,8165175
Pennsylvania,,2021-07-14,8176036
Pennsylvania,,2021-07-15,8187472
Pennsylvania,,2021-07-16,8200656
Pennsylvania,,2021-07-17,8212496
Pennsylvania,,2021-07-18,8221360
Pennsylvania,,2021-07-19,8232912
Pennsylvania,,2021-07-20,8238751
Pennsylvania,,2021-07-21,8254308
Pennsylvania,,2021-07-22,8266324
Pennsylvania,,2021-07-23,8281904
Pennsylvania,,2021-07-24,8296759
Pennsylvania,,2021-07-25,8309942
Pennsylvania,,2021-07-26,8318601
Pennsylvania,,2021-07-27,8324369
Pennsylvania,,2021-07-28,8344659
Pennsylvania,,2021-07-29,8361752
Pennsylvania,,2021-07-30,8378102
Pennsylvania,,2021-07-31,8379145
Pennsylvania,,2021-08-01,8415916
Pennsylvania,,2021-08-02,8428764
Pennsylvania,,2021-08-03,8431170
Pennsylvania,,2021-08-04,8447705
Pennsylvania,,2021-08-05,8466970
Pennsylvania,,2021-08-06,8486611
Pennsylvania,,2021-08-07,8506484
Pennsylvania,,2021-08-08,8525803
Pennsylvania,,2021-08-09,8538029
Pennsylvania,,2021-08-10,8546160
Pennsylvania,,2021-08-11,8562645
Pennsylvania,,2021-08-12,8580951
Pennsylvania,,2021-08-13,8596988
Pennsylvania,,2021-08-14,8617751
Pennsylvania,,2021-08-15,8634046
Pennsylvania,,2021-08-16,8635415
Pennsylvania,,2021-08-17,8657366
Pennsylvania,,2021-08-18,8670153
Pennsylvania,,2021-08-19,8689596
Pennsylvania,,2021-08-20,8707834
Pennsylvania,,2021-08-21,8728412
Pennsylvania,,2021-08-22,8746214
Pennsylvania,,2021-08-23,8756622
Pennsylvania,,2021-08-24,8766124
Pennsylvania,,2021-08-25,8781535
Pennsylvania,,2021-08-26,8799978
Pennsylvania,,2021-08-27,8822710
Pennsylvania,,2021-08-28,8842653
Pennsylvania,,2021-08-29,8860352
Pennsylvania,,2021-08-30,8872244
Pennsylvania,,2021-08-31,8880224
Pennsylvania,,2021-09-01,8897546
Pennsylvania,,2021-09-02,8914365
Pennsylvania,,2021-09-03,8930547
Pennsylvania,,2021-09-04,8945765
Pennsylvania,,2021-09-07,8981050
Pennsylvania,,2021-09-08,8987144
Pennsylvania,,2021-09-09,8999257
Pennsylvania,,2021-09-10,9015443
Pennsylvania,,2021-09-11,9031923
Pennsylvania,,2021-09-12,9034840
Pennsylvania,,2021-09-13,9057958
Pennsylvania,,2021-09-14,9066932
Pennsylvania,,2021-09-15,9079748
Pennsylvania,,2021-09-16,9097304
Pennsylvania,,2021-09-17,9113177
Pennsylvania,,2021-09-18,9114072
Pennsylvania,,2021-09-19,9127481
Pennsylvania,,2021-09-20,9136195
Pennsylvania,,2021-09-21,9144388
Pennsylvania,,2021-09-22,9155640
Pennsylvania,,2021-09-23,9182757
Pennsylvania,,2021-09-24,9194768
Pennsylvania,,2021-09-25,9205652
Pennsylvania,,2021-09-26,9225738
Pennsylvania,,2021-09-27,9235940
Pennsylvania,,2021-09-28,9240378
Pennsylvania,,2021-09-29,9264086
Pennsylvania,,2021-09-30,9283640
Pennsylvania,,2021-10-01,9303585
Pennsylvania,,2021-10-02,9315002
Pennsylvania,,2021-10-03,9342432
Pennsylvania,,2021-10-04,9364156
Pennsylvania,,2021-10-05,9376853
Pennsylvania,,2021-10-06,9394022
Pennsylvania,,2021-10-07,9423161
Pennsylvania,,2021-10-08,9456242
Pennsylvania,,2021-10-09,9488434
Pennsylvania,,2021-10-12,9528453
Pennsylvania,,2021-10-13,9539723
Pennsylvania,,2021-10-14,9561896
Pennsylvania,,2021-10-15,9600067
Pennsylvania,,2021-10-16,9601581
Pennsylvania,,2021-10-17,9639304
Pennsylvania,,2021-10-18,9671064
Pennsylvania,,2021-10-19,9674896
Pennsylvania,,2021-10-20,9693993
Pennsylvania,,2021-10-21,9713619
Pennsylvania,,2021-10-22,9739348
Pennsylvania,,2021-10-23,9763204
Pennsylvania,,2021-10-24,9780710
Pennsylvania,,2021-10-25,9797149
Pennsylvania,,2021-10-26,9814654
Pennsylvania,,2021-10-27,9817237
Pennsylvania,,2021-12-21,9842438
Pennsylvania,,2021-12-22,9871366
Pennsylvania,,2021-12-23,9898704
Pennsylvania,,2021-12-27,9929676
Pennsylvania,,2021-12-28,9967512
Pennsylvania,,2021-12-29,9982981
Pennsylvania,,2021-12-30,10015911
Pennsylvania,,2022-01-04,10084465
Pennsylvania,,2022-01-05,10099652
Pennsylvania,,2022-01-06,10119006
Pennsylvania,,2022-01-07,10139558
Pennsylvania,,2022-01-08,10167182
Pennsylvania,,2022-01-09,10187104
Pennsylvania,,2022-01-10,10202362
Pennsylvania,,2022-01-11,10218537
Pennsylvania,,2022-01-12,10234930
Pennsylvania,,2022-01-13,10253027
Pennsylvania,,2022-01-14,10273941
Pennsylvania,,2022-01-15,10291776
Pennsylvania,,2022-01-18,10330889
Pennsylvania,,2022-01-19,10357403
Pennsylvania,,2022-01-20,10382985
Pennsylvania,,2022-01-21,10395254
Pennsylvania,,2022-01-22,10411994
Pennsylvania,,2022-01-23,10423499
Pennsylvania,,2022-01-24,10434119
Pennsylvania,,2022-01-25,10441334
Pennsylvania,,2022-01-26,10450181
Pennsylvania,,2022-01-27,10469738
Pennsylvania,,2022-01-28,10479245
Pennsylvania,,2022-01-29,10488359
Pennsylvania,,2022-01-30,10497691
Pennsylvania,,2022-01-31,10503938
Pennsylvania,,2022-02-01,10507922
Pennsylvania,,2022-02-02,10522346
Pennsylvania,,2022-02-03,10531261
Pennsylvania,,2022-02-04,10537949
Pennsylvania,,2022-02-05,10548637
Pennsylvania,,2022-02-06,10554579
Pennsylvania,,2022-02-07,10559090
Pennsylvania,,2022-02-08,10562151
Pennsylvania,,2022-02-09,10567466
Pennsylvania,,2022-02-10,10573455
Pennsylvania,,2022-02-11,10583397
Pennsylvania,,2022-02-12,10598544
Pennsylvania,,2022-02-13,10604046
Pennsylvania,,2022-02-14,10604382
Pennsylvania,,2022-02-15,10610292
Pennsylvania,,2022-02-16,10614304
Pennsylvania,,2022-02-17,10617107
Pennsylvania,,2022-02-18,10622123
Pennsylvania,,2022-02-19,10626942
Pennsylvania,,2022-02-22,10636984
Pennsylvania,,2022-02-23,10648233
Pennsylvania,,2022-02-24,10653120
Pennsylvania,,2022-02-25,10657751
Pennsylvania,,2022-02-26,10662966
Pennsylvania,,2022-02-28,10669839
Pennsylvania,,2022-03-01,10673478
Pennsylvania,,2022-03-02,10680421
Pennsylvania,,2022-03-03,10685751
Pennsylvania,,2022-03-04,10690284
Pennsylvania,,2022-03-05,10690557
Pennsylvania,,2022-03-06,10690767
Pennsylvania,,2022-03-07,10691093
Pennsylvania,,2022-03-08,10692347
Pennsylvania,,2022-03-09,10697261
Pennsylvania,,2022-03-10,10701081
Pennsylvania,,2022-03-11,10703836
Pennsylvania,,2022-03-12,10708094
Pennsylvania,,2022-03-13,10708275
Pennsylvania,,2022-03-14,10712677
Pennsylvania,,2022-03-15,10714651
Pennsylvania,,2022-03-16,10717480
Pennsylvania,,2022-03-17,10720428
Pennsylvania,,2022-03-18,10723220
Pennsylvania,,2022-03-19,10726038
Pennsylvania,,2022-03-20,10726216
Pennsylvania,,2022-03-21,10730724
Pennsylvania,,2022-03-22,10731771
Pennsylvania,,2022-03-23,10734463
Pennsylvania,,2022-03-24,10740003
Pennsylvania,,2022-03-25,10743163
Pennsylvania,,2022-03-26,10746564
Pennsylvania,,2022-03-27,10746758
Pennsylvania,,2022-03-28,10751281
Pennsylvania,,2022-03-29,10752947
Pennsylvania,,2022-03-30,10755145
Pennsylvania,,2022-03-31,10758646
Pennsylvania,,2022-04-01,10762310
Pennsylvania,,2022-04-02,10763137
Pennsylvania,,2022-04-03,10763593
Pennsylvania,,2022-04-04,10772049
Pennsylvania,,2022-04-05,10773907
Pennsylvania,,2022-04-06,10778370
Pennsylvania,,2022-04-07,10782644
Pennsylvania,,2022-04-08,10785831
Pennsylvania,,2022-04-09,10790873
Pennsylvania,,2022-04-10,10793827
Pennsylvania,,2022-04-11,10795308
Pennsylvania,,2022-04-12,10797793
Pennsylvania,,2022-04-13,10806953
Pennsylvania,,2022-04-14,10810234
Pennsylvania,,2022-04-15,10814248
Pennsylvania,,2022-04-17,10820580
Pennsylvania,,2022-04-18,10822400
Pennsylvania,,2022-04-19,10823654
Pennsylvania,,2022-04-20,10827453
Pennsylvania,,2022-04-21,10831276
Pennsylvania,,2022-04-23,10839775
Pennsylvania,,2022-04-24,10842577
Pennsylvania,,2022-04-25,10844984
Pennsylvania,,2022-04-26,10847247
Pennsylvania,,2022-04-27,10850149
Pennsylvania,,2022-04-29,10856774
Pennsylvania,,2022-04-30,10861942
Pennsylvania,,2022-05-01,10864977
Pennsylvania,,2022-05-02,10866570
Pennsylvania,,2022-05-03,10868704
Pennsylvania,,2022-05-04,10872350
Pennsylvania,,2022-05-05,10876006
Pennsylvania,,2022-05-06,10879291
Pennsylvania,,2022-05-07,10882721
Pennsylvania,,2022-05-08,10883277
Pennsylvania,,2022-05-09,10887147
Pennsylvania,,2022-05-10,10889122
Pennsylvania,,2022-05-12,10895478
Pennsylvania,,2022-05-13,10898913
Pennsylvania,,2022-05-14,10902182
Pennsylvania,,2022-05-15,10902760
Pennsylvania,,2022-05-16,10903129
Pennsylvania,,2022-05-17,10909091
Pennsylvania,,2022-05-18,10911828
Pennsylvania,,2022-05-19,10915306
Pennsylvania,,2022-05-20,10918448
Pennsylvania,,2022-05-21,10921850
Pennsylvania,,2022-05-22,10922341
Pennsylvania,,2022-05-23,10922703
Pennsylvania,,2022-05-24,10929356
Pennsylvania,,2022-05-25,10932000
Pennsylvania,,2022-05-26,10935410
Pennsylvania,,2022-05-27,10939422
Pennsylvania,,2022-05-31,10941263
Pennsylvania,,2022-06-01,10951151
Pennsylvania,,2022-06-02,10953487
Pennsylvania,,2022-06-03,10956217
Pennsylvania,,2022-06-04,10959316
Pennsylvania,,2022-06-05,10959638
Pennsylvania,,2022-06-06,10959926
Pennsylvania,,2022-06-07,10966974
Pennsylvania,,2022-06-08,10970759
Pennsylvania,,2022-06-09,10971445
Pennsylvania,,2022-06-10,10976075
Pennsylvania,,2022-06-11,10979781
Pennsylvania,,2022-06-12,10979997
Pennsylvania,,2022-06-13,10980174
Pennsylvania,,2022-06-14,10984174
Pennsylvania,,2022-06-15,10987273
Pennsylvania,,2022-06-16,10990467
Pennsylvania,,2022-06-22,11002185
Pennsylvania,,2022-06-29,11032800
Pennsylvania,,2022-07-06,11042660
Pennsylvania,,2022-07-13,11060216
Pennsylvania,,2022-07-20,11100577
Pennsylvania,,2022-07-27,11126002
Pennsylvania,,2022-08-03,11144803
Pennsylvania,,2022-08-10,11161887
Pennsylvania,,2022-08-17,11178790
Pennsylvania,,2022-08-24,11195025
Pennsylvania,,2022-08-31,11209639
Pennsylvania,,2022-09-07,11216760
Pennsylvania,,2022-09-14,11231514
Pennsylvania,,2022-09-21,11243927
Pennsylvania,,2022-09-28,11253501
Pennsylvania,,2022-10-05,11277425
Pennsylvania,,2022-10-12,11297741
Pennsylvania,,2022-10-19,11326460
Pennsylvania,,2022-10-26,11353432
Pennsylvania,,2022-11-02,11374249
Puerto Rico,PRI,2021-01-12,61486
Puerto Rico,PRI,2021-01-13,67475
Puerto Rico,PRI,2021-01-14,80310
Puerto Rico,PRI,2021-01-15,87512
Puerto Rico,PRI,2021-01-19,107661
Puerto Rico,PRI,2021-01-20,112524
Puerto Rico,PRI,2021-01-21,120250
Puerto Rico,PRI,2021-01-22,128284
Puerto Rico,PRI,2021-01-23,136400
Puerto Rico,PRI,2021-01-24,143910
Puerto Rico,PRI,2021-01-25,146984
Puerto Rico,PRI,2021-01-26,147910
Puerto Rico,PRI,2021-01-27,156071
Puerto Rico,PRI,2021-01-28,165862
Puerto Rico,PRI,2021-01-29,174840
Puerto Rico,PRI,2021-01-30,183630
Puerto Rico,PRI,2021-01-31,193842
Puerto Rico,PRI,2021-02-01,197187
Puerto Rico,PRI,2021-02-02,197187
Puerto Rico,PRI,2021-02-03,206430
Puerto Rico,PRI,2021-02-04,214661
Puerto Rico,PRI,2021-02-05,221431
Puerto Rico,PRI,2021-02-06,229133
Puerto Rico,PRI,2021-02-07,229133
Puerto Rico,PRI,2021-02-08,229133
Puerto Rico,PRI,2021-02-09,236882
Puerto Rico,PRI,2021-02-10,242200
Puerto Rico,PRI,2021-02-11,248934
Puerto Rico,PRI,2021-02-12,248934
Puerto Rico,PRI,2021-02-13,266635
Puerto Rico,PRI,2021-02-14,272485
Puerto Rico,PRI,2021-02-16,274733
Puerto Rico,PRI,2021-02-17,277616
Puerto Rico,PRI,2021-02-18,284163
Puerto Rico,PRI,2021-02-19,308150
Puerto Rico,PRI,2021-02-20,314053
Puerto Rico,PRI,2021-02-21,320383
Puerto Rico,PRI,2021-02-22,321729
Puerto Rico,PRI,2021-02-23,323611
Puerto Rico,PRI,2021-02-24,330605
Puerto Rico,PRI,2021-02-25,337907
Puerto Rico,PRI,2021-02-26,350005
Puerto Rico,PRI,2021-02-27,350851
Puerto Rico,PRI,2021-02-28,355184
Puerto Rico,PRI,2021-03-01,358606
Puerto Rico,PRI,2021-03-02,358646
Puerto Rico,PRI,2021-03-03,365692
Puerto Rico,PRI,2021-03-04,379079
Puerto Rico,PRI,2021-03-05,379836
Puerto Rico,PRI,2021-03-06,389276
Puerto Rico,PRI,2021-03-07,399427
Puerto Rico,PRI,2021-03-08,402670
Puerto Rico,PRI,2021-03-09,404145
Puerto Rico,PRI,2021-03-10,427506
Puerto Rico,PRI,2021-03-11,428103
Puerto Rico,PRI,2021-03-12,440880
Puerto Rico,PRI,2021-03-13,473335
Puerto Rico,PRI,2021-03-14,473423
Puerto Rico,PRI,2021-03-15,473540
Puerto Rico,PRI,2021-03-16,485504
Puerto Rico,PRI,2021-03-17,499268
Puerto Rico,PRI,2021-03-18,516877
Puerto Rico,PRI,2021-03-19,535207
Puerto Rico,PRI,2021-03-20,551935
Puerto Rico,PRI,2021-03-21,567468
Puerto Rico,PRI,2021-03-22,576006
Puerto Rico,PRI,2021-03-23,582434
Puerto Rico,PRI,2021-03-24,596224
Puerto Rico,PRI,2021-03-25,618414
Puerto Rico,PRI,2021-03-26,638308
Puerto Rico,PRI,2021-03-27,662790
Puerto Rico,PRI,2021-03-28,679657
Puerto Rico,PRI,2021-03-29,687175
Puerto Rico,PRI,2021-03-30,692863
Puerto Rico,PRI,2021-03-31,708489
Puerto Rico,PRI,2021-04-01,725926
Puerto Rico,PRI,2021-04-02,746318
Puerto Rico,PRI,2021-04-03,759017
Puerto Rico,PRI,2021-04-04,761752
Puerto Rico,PRI,2021-04-05,767642
Puerto Rico,PRI,2021-04-06,769770
Puerto Rico,PRI,2021-04-07,783425
Puerto Rico,PRI,2021-04-08,796201
Puerto Rico,PRI,2021-04-09,807713
Puerto Rico,PRI,2021-04-10,827538
Puerto Rico,PRI,2021-04-11,847783
Puerto Rico,PRI,2021-04-12,871637
Puerto Rico,PRI,2021-04-13,880999
Puerto Rico,PRI,2021-04-14,896839
Puerto Rico,PRI,2021-04-15,950431
Puerto Rico,PRI,2021-04-16,970386
Puerto Rico,PRI,2021-04-17,985938
Puerto Rico,PRI,2021-04-18,1001449
Puerto Rico,PRI,2021-04-19,1010316
Puerto Rico,PRI,2021-04-20,1015128
Puerto Rico,PRI,2021-04-21,1032452
Puerto Rico,PRI,2021-04-22,1056179
Puerto Rico,PRI,2021-04-23,1077545
Puerto Rico,PRI,2021-04-24,1101867
Puerto Rico,PRI,2021-04-25,1118574
Puerto Rico,PRI,2021-04-26,1125923
Puerto Rico,PRI,2021-04-27,1128983
Puerto Rico,PRI,2021-04-28,1151270
Puerto Rico,PRI,2021-04-29,1173182
Puerto Rico,PRI,2021-04-30,1193147
Puerto Rico,PRI,2021-05-01,1215918
Puerto Rico,PRI,2021-05-02,1235300
Puerto Rico,PRI,2021-05-03,1241095
Puerto Rico,PRI,2021-05-04,1242762
Puerto Rico,PRI,2021-05-05,1261208
Puerto Rico,PRI,2021-05-06,1280020
Puerto Rico,PRI,2021-05-07,1303673
Puerto Rico,PRI,2021-05-08,1338795
Puerto Rico,PRI,2021-05-09,1356681
Puerto Rico,PRI,2021-05-10,1373117
Puerto Rico,PRI,2021-05-11,1380133
Puerto Rico,PRI,2021-05-12,1394045
Puerto Rico,PRI,2021-05-13,1408609
Puerto Rico,PRI,2021-05-14,1422790
Puerto Rico,PRI,2021-05-15,1438869
Puerto Rico,PRI,2021-05-16,1455245
Puerto Rico,PRI,2021-05-17,1455368
Puerto Rico,PRI,2021-05-18,1457782
Puerto Rico,PRI,2021-05-19,1471345
Puerto Rico,PRI,2021-05-20,1488120
Puerto Rico,PRI,2021-05-21,1502202
Puerto Rico,PRI,2021-05-22,1502362
Puerto Rico,PRI,2021-05-23,1515163
Puerto Rico,PRI,2021-05-24,1520687
Puerto Rico,PRI,2021-05-25,1523696
Puerto Rico,PRI,2021-05-26,1573370
Puerto Rico,PRI,2021-05-27,1589075
Puerto Rico,PRI,2021-05-28,1600368
Puerto Rico,PRI,2021-05-29,1609178
Puerto Rico,PRI,2021-05-30,1621909
Puerto Rico,PRI,2021-06-01,1628639
Puerto Rico,PRI,2021-06-02,1632863
Puerto Rico,PRI,2021-06-03,1641509
Puerto Rico,PRI,2021-06-04,1651104
Puerto Rico,PRI,2021-06-05,1665772
Puerto Rico,PRI,2021-06-06,1665861
Puerto Rico,PRI,2021-06-07,1678495
Puerto Rico,PRI,2021-06-08,1679290
Puerto Rico,PRI,2021-06-09,1688516
Puerto Rico,PRI,2021-06-10,1700675
Puerto Rico,PRI,2021-06-11,1700738
Puerto Rico,PRI,2021-06-12,1711869
Puerto Rico,PRI,2021-06-13,1717470
Puerto Rico,PRI,2021-06-14,1726941
Puerto Rico,PRI,2021-06-15,1732353
Puerto Rico,PRI,2021-06-16,1740439
